"","ID","prev","RA.mean","log.mean","filtN","ra","prevN","condition"
"ASV_859","ASV_859",0.5,6.19592340834457e-05,-4.20789395946333,"Retain","Discard","Discard","Both_Fail"
"ASV_860","ASV_860",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_862","ASV_862",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_863","ASV_863",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_868","ASV_868",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_871","ASV_871",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_872","ASV_872",0.333333333333333,0.0003571711413592,-3.44712363840266,"Retain","Discard","Discard","Both_Fail"
"ASV_873","ASV_873",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_875","ASV_875",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_877","ASV_877",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_878","ASV_878",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_879","ASV_879",1,0.00114014838952242,-2.94303862185927,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_880","ASV_880",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_881","ASV_881",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_886","ASV_886",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_888","ASV_888",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_890","ASV_890",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_892","ASV_892",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_894","ASV_894",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_895","ASV_895",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_899","ASV_899",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_900","ASV_900",0.666666666666667,0.000778305447993128,-3.10884992956013,"Retain","Discard","Discard","Both_Fail"
"ASV_902","ASV_902",0.333333333333333,0.00010553688589961,-3.97659572479381,"Retain","Discard","Discard","Both_Fail"
"ASV_909","ASV_909",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_913","ASV_913",0.666666666666667,0.000422192955133534,-3.37448901776488,"Retain","Discard","Discard","Both_Fail"
"ASV_914","ASV_914",0.166666666666667,2.22453149777706e-05,-4.65276144057275,"Retain","Discard","Discard","Both_Fail"
"ASV_915","ASV_915",0.166666666666667,5.72890101198264e-05,-4.24192868173383,"Retain","Discard","Discard","Both_Fail"
"ASV_917","ASV_917",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_920","ASV_920",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_921","ASV_921",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_923","ASV_923",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_924","ASV_924",0.5,0.000396062744162184,-3.40223600779957,"Retain","Discard","Discard","Both_Fail"
"ASV_926","ASV_926",0.166666666666667,5.54409775353159e-06,-5.25616912084844,"Retain","Discard","Discard","Both_Fail"
"ASV_927","ASV_927",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_929","ASV_929",0.5,0.000167514886505575,-3.77594659256773,"Retain","Discard","Discard","Both_Fail"
"ASV_930","ASV_930",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_931","ASV_931",0.166666666666667,9.53370641904453e-06,-5.02073822586734,"Retain","Discard","Discard","Both_Fail"
"ASV_933","ASV_933",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_934","ASV_934",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_935","ASV_935",0.666666666666667,0.000179405814857942,-3.74616348481594,"Retain","Discard","Discard","Both_Fail"
"ASV_937","ASV_937",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_938","ASV_938",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_939","ASV_939",0.166666666666667,9.20657717873649e-06,-5.0359018017989,"Retain","Discard","Discard","Both_Fail"
"ASV_942","ASV_942",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_943","ASV_943",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_944","ASV_944",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_945","ASV_945",0.333333333333333,5.68114432256148e-05,-4.24556417785953,"Retain","Discard","Discard","Both_Fail"
"ASV_948","ASV_948",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_949","ASV_949",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_950","ASV_950",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_956","ASV_956",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_957","ASV_957",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_958","ASV_958",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_959","ASV_959",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_960","ASV_960",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_963","ASV_963",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_966","ASV_966",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_969","ASV_969",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_972","ASV_972",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_973","ASV_973",0.166666666666667,9.24016292255265e-06,-5.03432037123208,"Retain","Discard","Discard","Both_Fail"
"ASV_975","ASV_975",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_978","ASV_978",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_980","ASV_980",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_981","ASV_981",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_983","ASV_983",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_986","ASV_986",0.333333333333333,1.90739462107314e-05,-4.71955944642715,"Retain","Discard","Discard","Both_Fail"
"ASV_992","ASV_992",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_994","ASV_994",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_998","ASV_998",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1000","ASV_1000",0.5,0.000101514079270136,-3.99347372006321,"Retain","Discard","Discard","Both_Fail"
"ASV_1005","ASV_1005",0.5,8.04641642700293e-05,-4.0943974950969,"Retain","Discard","Discard","Both_Fail"
"ASV_1008","ASV_1008",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1011","ASV_1011",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1016","ASV_1016",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1017","ASV_1017",0.166666666666667,9.20657717873649e-06,-5.0359018017989,"Retain","Discard","Discard","Both_Fail"
"ASV_1019","ASV_1019",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1020","ASV_1020",1,0.000353331187113424,-3.45181802745761,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1024","ASV_1024",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1028","ASV_1028",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1030","ASV_1030",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1032","ASV_1032",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1034","ASV_1034",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1035","ASV_1035",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1039","ASV_1039",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1041","ASV_1041",0.166666666666667,1.44390153746636e-05,-4.84046242116597,"Retain","Discard","Discard","Both_Fail"
"ASV_1043","ASV_1043",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1045","ASV_1045",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1046","ASV_1046",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1048","ASV_1048",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1050","ASV_1050",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1052","ASV_1052",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1053","ASV_1053",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1055","ASV_1055",0.333333333333333,0.00023960360606764,-3.62050665004111,"Retain","Discard","Discard","Both_Fail"
"ASV_1056","ASV_1056",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1057","ASV_1057",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1058","ASV_1058",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1061","ASV_1061",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1062","ASV_1062",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1071","ASV_1071",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1076","ASV_1076",0.166666666666667,7.94475534920378e-06,-5.09991947191497,"Retain","Discard","Discard","Both_Fail"
"ASV_1077","ASV_1077",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1078","ASV_1078",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1080","ASV_1080",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1082","ASV_1082",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1086","ASV_1086",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1088","ASV_1088",0.5,0.00014789764689782,-3.83003873572198,"Retain","Discard","Discard","Both_Fail"
"ASV_1089","ASV_1089",1,0.000818138354288533,-3.08717324715606,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1092","ASV_1092",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1094","ASV_1094",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1097","ASV_1097",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1099","ASV_1099",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1102","ASV_1102",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1103","ASV_1103",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1104","ASV_1104",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1105","ASV_1105",0.5,0.000189289103242277,-3.72287438623674,"Retain","Discard","Discard","Both_Fail"
"ASV_1112","ASV_1112",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1113","ASV_1113",0.666666666666667,0.000133492245395286,-3.87454396186385,"Retain","Discard","Discard","Both_Fail"
"ASV_1115","ASV_1115",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1116","ASV_1116",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1119","ASV_1119",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1121","ASV_1121",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1122","ASV_1122",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1124","ASV_1124",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1126","ASV_1126",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1128","ASV_1128",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1129","ASV_1129",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1131","ASV_1131",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1134","ASV_1134",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1136","ASV_1136",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1137","ASV_1137",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1138","ASV_1138",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1140","ASV_1140",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1142","ASV_1142",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1144","ASV_1144",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1148","ASV_1148",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1149","ASV_1149",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1150","ASV_1150",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1151","ASV_1151",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1153","ASV_1153",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1155","ASV_1155",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1163","ASV_1163",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1164","ASV_1164",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1169","ASV_1169",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1170","ASV_1170",0.333333333333333,0.000517148493765596,-3.28638473589389,"Retain","Discard","Discard","Both_Fail"
"ASV_1171","ASV_1171",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1173","ASV_1173",0.666666666666667,0.000107334153484169,-3.96926206452425,"Retain","Discard","Discard","Both_Fail"
"ASV_1174","ASV_1174",0.833333333333333,0.000230898697379159,-3.63657851715922,"Retain","Discard","Discard","Both_Fail"
"ASV_1176","ASV_1176",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1177","ASV_1177",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1178","ASV_1178",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1182","ASV_1182",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1184","ASV_1184",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1188","ASV_1188",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1190","ASV_1190",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1191","ASV_1191",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1192","ASV_1192",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1194","ASV_1194",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1196","ASV_1196",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1197","ASV_1197",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1203","ASV_1203",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1204","ASV_1204",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1206","ASV_1206",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1209","ASV_1209",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1210","ASV_1210",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1211","ASV_1211",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1213","ASV_1213",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1217","ASV_1217",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1218","ASV_1218",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1219","ASV_1219",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1225","ASV_1225",1,0.000459164102335113,-3.3380320726292,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1227","ASV_1227",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1228","ASV_1228",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1229","ASV_1229",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1230","ASV_1230",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1239","ASV_1239",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1243","ASV_1243",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1244","ASV_1244",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1247","ASV_1247",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1249","ASV_1249",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1250","ASV_1250",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1252","ASV_1252",0.166666666666667,2.86011192571336e-05,-4.54361697114768,"Retain","Discard","Discard","Both_Fail"
"ASV_1255","ASV_1255",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1256","ASV_1256",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1258","ASV_1258",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1261","ASV_1261",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1262","ASV_1262",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1264","ASV_1264",0.166666666666667,2.59902276743944e-05,-4.58518991606266,"Retain","Discard","Discard","Both_Fail"
"ASV_1265","ASV_1265",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1267","ASV_1267",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1269","ASV_1269",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1273","ASV_1273",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1276","ASV_1276",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1282","ASV_1282",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1284","ASV_1284",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1298","ASV_1298",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1301","ASV_1301",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1302","ASV_1302",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1303","ASV_1303",0.333333333333333,8.14799822510784e-05,-4.08894907427496,"Retain","Discard","Discard","Both_Fail"
"ASV_1306","ASV_1306",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1309","ASV_1309",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1315","ASV_1315",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1320","ASV_1320",0.333333333333333,9.88014079897991e-05,-4.00523686636538,"Retain","Discard","Discard","Both_Fail"
"ASV_1321","ASV_1321",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1322","ASV_1322",0.333333333333333,6.59483050454096e-05,-4.18079636188994,"Retain","Discard","Discard","Both_Fail"
"ASV_1323","ASV_1323",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1331","ASV_1331",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1333","ASV_1333",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1336","ASV_1336",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1337","ASV_1337",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1344","ASV_1344",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1346","ASV_1346",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1347","ASV_1347",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1351","ASV_1351",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1352","ASV_1352",0.333333333333333,8.06260277943188e-05,-4.09352473607691,"Retain","Discard","Discard","Both_Fail"
"ASV_1361","ASV_1361",0.5,0.000254026709564733,-3.59512061721185,"Retain","Discard","Discard","Both_Fail"
"ASV_1362","ASV_1362",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1364","ASV_1364",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1365","ASV_1365",0.166666666666667,9.37738830358357e-05,-4.02791810013658,"Retain","Discard","Discard","Both_Fail"
"ASV_1366","ASV_1366",0.333333333333333,3.88776082383653e-05,-4.41030046084532,"Retain","Discard","Discard","Both_Fail"
"ASV_1373","ASV_1373",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1380","ASV_1380",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1381","ASV_1381",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1382","ASV_1382",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1387","ASV_1387",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1389","ASV_1389",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1392","ASV_1392",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1395","ASV_1395",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1396","ASV_1396",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1403","ASV_1403",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1410","ASV_1410",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1411","ASV_1411",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1418","ASV_1418",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1419","ASV_1419",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1425","ASV_1425",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1428","ASV_1428",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1429","ASV_1429",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1430","ASV_1430",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1435","ASV_1435",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1437","ASV_1437",1,0.000247087533656224,-3.60714916556873,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1440","ASV_1440",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1443","ASV_1443",0.833333333333333,0.000393698008157774,-3.40483678243679,"Retain","Discard","Discard","Both_Fail"
"ASV_1447","ASV_1447",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1449","ASV_1449",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1450","ASV_1450",0.5,5.10955743855327e-05,-4.29161671440887,"Retain","Discard","Discard","Both_Fail"
"ASV_1455","ASV_1455",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1456","ASV_1456",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1457","ASV_1457",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1462","ASV_1462",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1464","ASV_1464",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1465","ASV_1465",0.333333333333333,3.22627224443326e-05,-4.49129898807339,"Retain","Discard","Discard","Both_Fail"
"ASV_1466","ASV_1466",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1468","ASV_1468",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1471","ASV_1471",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1474","ASV_1474",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1476","ASV_1476",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1480","ASV_1480",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1481","ASV_1481",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1487","ASV_1487",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1488","ASV_1488",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1490","ASV_1490",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1493","ASV_1493",0.5,4.40435829098513e-05,-4.35611735875831,"Retain","Discard","Discard","Both_Fail"
"ASV_1498","ASV_1498",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1500","ASV_1500",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1502","ASV_1502",0.166666666666667,2.1099123683063e-05,-4.67573558202522,"Retain","Discard","Discard","Both_Fail"
"ASV_1506","ASV_1506",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1512","ASV_1512",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1520","ASV_1520",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1527","ASV_1527",1,0.000443976121622514,-3.35264038692692,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1528","ASV_1528",0.166666666666667,1.74784617682483e-05,-4.75749679109276,"Retain","Discard","Discard","Both_Fail"
"ASV_1532","ASV_1532",0.333333333333333,0.000114899201290148,-3.93968299025416,"Retain","Discard","Discard","Both_Fail"
"ASV_1541","ASV_1541",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1542","ASV_1542",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1543","ASV_1543",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1546","ASV_1546",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1548","ASV_1548",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1549","ASV_1549",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1551","ASV_1551",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1552","ASV_1552",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1562","ASV_1562",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1563","ASV_1563",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1565","ASV_1565",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1571","ASV_1571",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1574","ASV_1574",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1578","ASV_1578",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1585","ASV_1585",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1591","ASV_1591",0.5,9.62072144933197e-05,-4.01679235938467,"Retain","Discard","Discard","Both_Fail"
"ASV_1593","ASV_1593",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1594","ASV_1594",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1600","ASV_1600",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1605","ASV_1605",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1611","ASV_1611",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1612","ASV_1612",0.666666666666667,0.000303332549033761,-3.51808098531313,"Retain","Discard","Discard","Both_Fail"
"ASV_1615","ASV_1615",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
